,pred_outp,pred_tz10
9566,39066.31953252752,2.4111234477708825
9567,36114.74817686228,2.5623242751458917
9568,4822.082622949343,2.4983421707533906
9569,36114.74817686228,2.5623242751458917
9570,4822.082622949343,2.4983421707533906
9571,14387.801592394308,2.5482225205068354
9572,4822.082622949343,2.4983421707533906
9573,17430.073645343855,2.446086993458714
9574,39066.31953252752,2.4111234477708825
9575,39066.31953252752,2.4111234477708825
9576,36114.74817686228,2.5623242751458917
9577,32911.43297642771,2.4417641883098584
9578,45312.05778346787,2.4414696097791904
9579,8086.507921854281,2.52462467381692
9580,20561.140782087117,2.5379508465073144
9581,36114.74817686228,2.5623242751458917
9582,20561.140782087117,2.5379508465073144
9583,36114.74817686228,2.5623242751458917
9584,8086.507921854281,2.52462467381692
9585,48421.97568893747,2.5931203766895345
9586,48421.97568893747,2.5931203766895345
9587,32911.43297642771,2.4417641883098584
9588,17430.073645343855,2.446086993458714
9589,14387.801592394308,2.5482225205068354
9590,32911.43297642771,2.4417641883098584
9591,45312.05778346787,2.4414696097791904
9592,17430.073645343855,2.446086993458714
9593,20561.140782087117,2.5379508465073144
9594,26707.65156407792,2.5459432736316585
9595,32911.43297642771,2.4417641883098584
9596,14387.801592394308,2.5482225205068354
9597,17430.073645343855,2.446086993458714
9598,14387.801592394308,2.5482225205068354
9599,39066.31953252752,2.4111234477708825
9600,14387.801592394308,2.5482225205068354
9601,39066.31953252752,2.4111234477708825
9602,39066.31953252752,2.4111234477708825
9603,4822.082622949343,2.4983421707533906
9604,8086.507921854281,2.52462467381692
9605,14387.801592394308,2.5482225205068354
9606,42278.59289531605,2.6104309412069373
9607,11155.60385579366,2.5496603939361786
9608,1623.6740666445137,2.5781732906482713
9609,36114.74817686228,2.5623242751458917
9610,11155.60385579366,2.5496603939361786
9611,42278.59289531605,2.6104309412069373
9612,48421.97568893747,2.5931203766895345
9613,20561.140782087117,2.5379508465073144
9614,11155.60385579366,2.5496603939361786
9615,4822.082622949343,2.4983421707533906
9616,20561.140782087117,2.5379508465073144
9617,17430.073645343855,2.446086993458714
9618,14387.801592394308,2.5482225205068354
9619,29720.825768072267,2.4477895403436745
9620,32911.43297642771,2.4417641883098584
9621,1623.6740666445137,2.5781732906482713
9622,32911.43297642771,2.4417641883098584
9623,20561.140782087117,2.5379508465073144
9624,29720.825768072267,2.4477895403436745
9625,14387.801592394308,2.5482225205068354
9626,17430.073645343855,2.446086993458714
9627,32911.43297642771,2.4417641883098584
9628,23723.310161879097,2.5260280967970603
9629,26707.65156407792,2.5459432736316585
9630,36114.74817686228,2.5623242751458917
9631,17430.073645343855,2.446086993458714
9632,32911.43297642771,2.4417641883098584
9633,48421.97568893747,2.5931203766895345
9634,14387.801592394308,2.5482225205068354
9635,1623.6740666445137,2.5781732906482713
9636,20561.140782087117,2.5379508465073144
9637,17430.073645343855,2.446086993458714
9638,23723.310161879097,2.5260280967970603
9639,42278.59289531605,2.6104309412069373
9640,8086.507921854281,2.52462467381692
9641,14387.801592394308,2.5482225205068354
9642,1623.6740666445137,2.5781732906482713
9643,32911.43297642771,2.4417641883098584
9644,32911.43297642771,2.4417641883098584
9645,17430.073645343855,2.446086993458714
9646,45312.05778346787,2.4414696097791904
9647,20561.140782087117,2.5379508465073144
9648,14387.801592394308,2.5482225205068354
9649,29720.825768072267,2.4477895403436745
9650,8086.507921854281,2.52462467381692
9651,42278.59289531605,2.6104309412069373
9652,32911.43297642771,2.4417641883098584
9653,20561.140782087117,2.5379508465073144
9654,23723.310161879097,2.5260280967970603
9655,1623.6740666445137,2.5781732906482713
9656,23723.310161879097,2.5260280967970603
9657,42278.59289531605,2.6104309412069373
9658,14387.801592394308,2.5482225205068354
9659,45312.05778346787,2.4414696097791904
9660,20561.140782087117,2.5379508465073144
9661,20561.140782087117,2.5379508465073144
9662,32911.43297642771,2.4417641883098584
9663,14387.801592394308,2.5482225205068354
9664,45312.05778346787,2.4414696097791904
9665,17430.073645343855,2.446086993458714
9666,1623.6740666445137,2.5781732906482713
9667,1623.6740666445137,2.5781732906482713
9668,8086.507921854281,2.52462467381692
9669,32911.43297642771,2.4417641883098584
9670,8086.507921854281,2.52462467381692
9671,48421.97568893747,2.5931203766895345
9672,4822.082622949343,2.4983421707533906
9673,11155.60385579366,2.5496603939361786
9674,4822.082622949343,2.4983421707533906
9675,48421.97568893747,2.5931203766895345
9676,14387.801592394308,2.5482225205068354
9677,45312.05778346787,2.4414696097791904
9678,39066.31953252752,2.4111234477708825
9679,4822.082622949343,2.4983421707533906
9680,26707.65156407792,2.5459432736316585
9681,29720.825768072267,2.4477895403436745
9682,26707.65156407792,2.5459432736316585
9683,45312.05778346787,2.4414696097791904
9684,1623.6740666445137,2.5781732906482713
9685,4822.082622949343,2.4983421707533906
9686,8086.507921854281,2.52462467381692
9687,32911.43297642771,2.4417641883098584
9688,29720.825768072267,2.4477895403436745
9689,4822.082622949343,2.4983421707533906
9690,26707.65156407792,2.5459432736316585
9691,14387.801592394308,2.5482225205068354
9692,11155.60385579366,2.5496603939361786
9693,45312.05778346787,2.4414696097791904
9694,11155.60385579366,2.5496603939361786
9695,4822.082622949343,2.4983421707533906
9696,32911.43297642771,2.4417641883098584
9697,39066.31953252752,2.4111234477708825
9698,17430.073645343855,2.446086993458714
